"date";"grantee";"EnrollmentPer";"EnrollmentNum";"EnrollmentDen";"ExitTotal";"ExitSuc";"ExitUn";"GEDPer";"GEDNum";"GEDDen";"RegAp";"PlacementPer";"PlacementNum";"PlacementDen";"AttainmentPer";"AttainmentNum";"AttainmentDen";"LitPer";"LitNum";"LitDen";"RecidivismPer";"RecidivismNum";"RecidivismDen";"RetentionPer";"RetentionNum";"RetentionDen";"active_students"
2016-02-12;"OLD COLONY Y";"103 ";"72 ";"70 ";"72 ";"59 ";"0 ";"41 ";"23 ";"56 ";"0 ";"83 ";"49 ";"59 ";"98 ";"58 ";"59 ";"98 ";"57 ";"58 ";"8 ";"1 ";"12 ";"76 ";"37 ";"49 ";0
2016-02-12;"Old Colony Y";"101 ";"71 ";"70 ";"71 ";"64 ";"0 ";"47 ";"30 ";"64 ";"0 ";"81 ";"52 ";"64 ";"91 ";"58 ";"64 ";"83 ";"53 ";"64 ";"7 ";"1 ";"15 ";"71 ";"37 ";"52 ";0
2016-02-12;"People Acting in Community Endeavors (PACE) Inc.";"102 ";"61 ";"60 ";"61 ";"56 ";"2 ";"57 ";"33 ";"58 ";"1 ";"57 ";"33 ";"58 ";"97 ";"56 ";"58 ";"87 ";"45 ";"52 ";"7 ";"1 ";"15 ";"73 ";"24 ";"33 ";0
2016-02-12;"Settlement Housing Fund, Inc. - DREAMS YouthBuild";"100 ";"70 ";"70 ";"70 ";"62 ";"2 ";"56 ";"35 ";"63 ";"0 ";"47 ";"30 ";"64 ";"73 ";"47 ";"64 ";"71 ";"25 ";"35 ";"0 ";"0 ";"0 ";"77 ";"23 ";"30 ";0
2016-02-12;"Southern New Hampshire Services, Inc.";"100 ";"48 ";"48 ";"48 ";"41 ";"3 ";"44 ";"17 ";"39 ";"0 ";"57 ";"25 ";"44 ";"59 ";"26 ";"44 ";"38 ";"13 ";"34 ";"13 ";"2 ";"16 ";"60 ";"15 ";"25 ";0
2016-02-12;"St. Paul`s Community Development Corporation";"100 ";"66 ";"66 ";"66 ";"54 ";"12 ";"47 ";"31 ";"66 ";"0 ";"15 ";"10 ";"66 ";"79 ";"52 ";"66 ";"61 ";"34 ";"56 ";"0 ";"0 ";"8 ";"0 ";"0 ";"10 ";0
2016-02-12;"The Young Men`s Christian Association of Kingston and Ulster";"106 ";"51 ";"48 ";"51 ";"36 ";"4 ";"35 ";"14 ";"40 ";"0 ";"70 ";"28 ";"40 ";"98 ";"39 ";"40 ";"89 ";"32 ";"36 ";"0 ";"0 ";"2 ";"93 ";"26 ";"28 ";0
2016-02-12;"YWCA of Western Massachusetts";"100 ";"62 ";"62 ";"62 ";"39 ";"17 ";"40 ";"22 ";"55 ";"0 ";"30 ";"17 ";"56 ";"66 ";"37 ";"56 ";"62 ";"34 ";"55 ";"14 ";"2 ";"14 ";"53 ";"9 ";"17 ";0
2016-02-12;"Civic Works, Inc.";"100 ";"62 ";"62 ";"54 ";"52 ";"0 ";"56 ";"25 ";"45 ";"0 ";"63 ";"33 ";"52 ";"90 ";"54 ";"60 ";"63 ";"32 ";"51 ";"0 ";"0 ";"2 ";"70 ";"23 ";"33 ";8
2016-02-12;"Garfield Jubilee Association, Inc.";"101 ";"71 ";"70 ";"70 ";"66 ";"3 ";"12 ";"8 ";"66 ";"1 ";"52 ";"36 ";"69 ";"44 ";"31 ";"70 ";"57 ";"39 ";"68 ";"17 ";"2 ";"12 ";"69 ";"24 ";"35 ";1
2016-02-12;"HUMAN RESOURCE DEVELOPMENT FOUNDATION, INC.";"100 ";"48 ";"48 ";"48 ";"40 ";"5 ";"33 ";"14 ";"42 ";"0 ";"67 ";"30 ";"45 ";"64 ";"29 ";"45 ";"55 ";"21 ";"38 ";"20 ";"3 ";"15 ";"57 ";"17 ";"30 ";0
2016-02-12;"Pathways-VA";"100 ";"78 ";"78 ";"78 ";"72 ";"6 ";"22 ";"15 ";"67 ";"1 ";"81 ";"63 ";"78 ";"65 ";"51 ";"78 ";"50 ";"38 ";"76 ";"10 ";"3 ";"31 ";"92 ";"58 ";"63 ";0
2016-02-12;"Randolph County Housing Authority";"103 ";"66 ";"64 ";"66 ";"46 ";"11 ";"51 ";"25 ";"49 ";"1 ";"63 ";"36 ";"57 ";"79 ";"45 ";"57 ";"85 ";"44 ";"52 ";"0 ";"0 ";"13 ";"75 ";"27 ";"36 ";0
2016-02-12;"Sasha Bruce Youthwork, Inc.";"100 ";"62 ";"62 ";"62 ";"42 ";"17 ";"24 ";"12 ";"50 ";"0 ";"41 ";"24 ";"59 ";"73 ";"43 ";"59 ";"52 ";"29 ";"56 ";"0 ";"0 ";"12 ";"75 ";"18 ";"24 ";0
2016-02-12;"United Community Services For Working Families";"102 ";"61 ";"60 ";"61 ";"58 ";"3 ";"31 ";"19 ";"61 ";"1 ";"74 ";"45 ";"61 ";"89 ";"54 ";"61 ";"61 ";"33 ";"54 ";"14 ";"3 ";"21 ";"76 ";"34 ";"45 ";0
2016-02-12;"Alliance for Business & Training";"114 ";"80 ";"70 ";"80 ";"48 ";"24 ";"47 ";"32 ";"68 ";"0 ";"40 ";"29 ";"72 ";"75 ";"54 ";"72 ";"82 ";"59 ";"72 ";"41 ";"13 ";"32 ";"48 ";"14 ";"29 ";0
2016-02-12;"Atlanta Workforce Development Agency";"100 ";"64 ";"64 ";"64 ";"56 ";"6 ";"46 ";"28 ";"61 ";"0 ";"81 ";"50 ";"62 ";"82 ";"51 ";"62 ";"52 ";"32 ";"61 ";"8 ";"2 ";"25 ";"82 ";"41 ";"50 ";0
2016-02-12;"CITY OF SAVANNAH, GEORGIA";"100 ";"52 ";"52 ";"36 ";"34 ";"2 ";"29 ";"15 ";"51 ";"0 ";"28 ";"10 ";"36 ";"79 ";"41 ";"52 ";"55 ";"27 ";"49 ";"0 ";"0 ";"23 ";"30 ";"3 ";"10 ";16
2016-02-12;"CITY OF WINSTON-SALEM COMMUNITY AND BUSINESS DEVELOPMENT DEPARTMENT";"100 ";"80 ";"80 ";"80 ";"63 ";"16 ";"11 ";"9 ";"79 ";"0 ";"56 ";"44 ";"79 ";"80 ";"63 ";"79 ";"60 ";"34 ";"57 ";"0 ";"0 ";"46 ";"73 ";"32 ";"44 ";0
2016-02-12;"FLORIDA INSTITUTE FOR WORKFORCE INNOVATION, INC.";"100 ";"62 ";"62 ";"62 ";"47 ";"5 ";"38 ";"20 ";"52 ";"0 ";"77 ";"40 ";"52 ";"81 ";"42 ";"52 ";"73 ";"38 ";"52 ";"7 ";"2 ";"30 ";"78 ";"31 ";"40 ";0
2016-02-12;"Fulton Atlanta Community Action Authority, Inc.";"100 ";"54 ";"54 ";"54 ";"42 ";"10 ";"25 ";"13 ";"52 ";"2 ";"25 ";"13 ";"52 ";"79 ";"41 ";"52 ";"51 ";"24 ";"47 ";"0 ";"0 ";"5 ";"54 ";"7 ";"13 ";0
2016-02-12;"Greater Miami Service Corps";"100 ";"70 ";"70 ";"70 ";"68 ";"2 ";"32 ";"18 ";"57 ";"0 ";"51 ";"36 ";"70 ";"96 ";"67 ";"70 ";"93 ";"64 ";"69 ";"0 ";"0 ";"27 ";"47 ";"17 ";"36 ";0
2016-02-12;"Housing Authority of the City of Spartanburg";"100 ";"64 ";"64 ";"64 ";"51 ";"7 ";"38 ";"22 ";"58 ";"0 ";"48 ";"28 ";"58 ";"74 ";"43 ";"58 ";"80 ";"41 ";"51 ";"0 ";"0 ";"4 ";"68 ";"19 ";"28 ";0
2016-02-12;"MOREHEAD STATE UNIVERSITY";"100 ";"62 ";"62 ";"62 ";"37 ";"22 ";"39 ";"23 ";"59 ";"0 ";"37 ";"22 ";"59 ";"88 ";"52 ";"59 ";"62 ";"34 ";"55 ";"0 ";"0 ";"0 ";"59 ";"10 ";"17 ";0
2016-02-12;"Pickens County Community Action Committee and Community Development Corporation, Inc.";"100 ";"67 ";"67 ";"67 ";"66 ";"1 ";"12 ";"6 ";"52 ";"0 ";"78 ";"52 ";"67 ";"93 ";"62 ";"67 ";"97 ";"65 ";"67 ";"0 ";"0 ";"2 ";"92 ";"48 ";"52 ";0
2016-02-12;"Sumter County";"106 ";"53 ";"50 ";"53 ";"48 ";"2 ";"43 ";"21 ";"49 ";"0 ";"54 ";"27 ";"50 ";"92 ";"46 ";"50 ";"73 ";"30 ";"41 ";"0 ";"0 ";"13 ";"56 ";"15 ";"27 ";0
2016-02-12;"Tampa Housing Authority";"102 ";"61 ";"60 ";"61 ";"61 ";"0 ";"39 ";"22 ";"57 ";"0 ";"80 ";"49 ";"61 ";"100 ";"61 ";"61 ";"81 ";"47 ";"58 ";"19 ";"4 ";"21 ";"80 ";"39 ";"49 ";0
2016-02-12;"Telamon Corporation";"100 ";"52 ";"52 ";"52 ";"46 ";"1 ";"27 ";"12 ";"45 ";"0 ";"72 ";"34 ";"47 ";"98 ";"46 ";"47 ";"60 ";"26 ";"43 ";"0 ";"0 ";"6 ";"59 ";"20 ";"34 ";0
2016-02-12;"Alameda Heights Community Outreach Center";"69 ";"48 ";"70 ";"48 ";"46 ";"2 ";"33 ";"14 ";"43 ";"0 ";"58 ";"28 ";"48 ";"73 ";"35 ";"48 ";"36 ";"16 ";"44 ";"0 ";"0 ";"2 ";"46 ";"13 ";"28 ";0
2016-02-12;"CLC, Inc.";"105 ";"68 ";"65 ";"68 ";"47 ";"12 ";"17 ";"9 ";"54 ";"0 ";"54 ";"32 ";"59 ";"78 ";"46 ";"59 ";"64 ";"29 ";"45 ";"14 ";"5 ";"36 ";"41 ";"13 ";"32 ";0
2016-02-12;"El Paso County Community College District";"103 ";"63 ";"61 ";"63 ";"21 ";"42 ";"22 ";"13 ";"59 ";"5 ";"22 ";"14 ";"63 ";"35 ";"22 ";"63 ";"46 ";"29 ";"63 ";"0 ";"0 ";"3 ";"21 ";"3 ";"14 ";0
2016-02-12;"Goodwill Industries of Central East Texas Inc.";"116 ";"74 ";"64 ";"74 ";"61 ";"12 ";"36 ";"21 ";"59 ";"0 ";"44 ";"32 ";"73 ";"73 ";"53 ";"73 ";"87 ";"60 ";"69 ";"15 ";"7 ";"47 ";"47 ";"15 ";"32 ";0
2016-02-12;"Luna Community College";"96 ";"52 ";"54 ";"52 ";"40 ";"7 ";"25 ";"11 ";"44 ";"0 ";"55 ";"26 ";"47 ";"68 ";"32 ";"47 ";"62 ";"29 ";"47 ";"0 ";"0 ";"9 ";"23 ";"6 ";"26 ";0
2016-02-12;"NORTHCENTRAL ARKANSAS DEVELOPMENT COUNCIL, INC.";"110 ";"66 ";"60 ";"66 ";"49 ";"10 ";"84 ";"46 ";"55 ";"1 ";"64 ";"38 ";"59 ";"80 ";"47 ";"59 ";"89 ";"42 ";"47 ";"0 ";"0 ";"22 ";"66 ";"25 ";"38 ";0
2016-02-12;"Santa Fe Community College";"98 ";"60 ";"61 ";"60 ";"53 ";"7 ";"22 ";"12 ";"54 ";"0 ";"30 ";"18 ";"60 ";"58 ";"35 ";"60 ";"46 ";"26 ";"57 ";"0 ";"0 ";"24 ";"28 ";"5 ";"18 ";0
2016-02-12;"Walker Montgomery Community Development Corporation";"106 ";"55 ";"52 ";"55 ";"54 ";"0 ";"60 ";"32 ";"53 ";"0 ";"87 ";"47 ";"54 ";"98 ";"53 ";"54 ";"92 ";"35 ";"38 ";"2 ";"1 ";"53 ";"72 ";"34 ";"47 ";0
2016-02-12;"BERRIEN-CASS-VAN BUREN WORKFORCE DEVELOPMENT BOARD, INC.";"117 ";"82 ";"70 ";"82 ";"70 ";"4 ";"19 ";"13 ";"69 ";"0 ";"50 ";"37 ";"74 ";"70 ";"52 ";"74 ";"66 ";"47 ";"71 ";"13 ";"2 ";"16 ";"51 ";"19 ";"37 ";0
2016-02-12;"Cincinnati-Hamilton County Community Action Agency";"104 ";"79 ";"76 ";"79 ";"63 ";"0 ";"30 ";"16 ";"54 ";"0 ";"52 ";"33 ";"63 ";"73 ";"46 ";"63 ";"63 ";"37 ";"59 ";"0 ";"0 ";"10 ";"88 ";"29 ";"33 ";0
2016-02-12;"City of Peoria Workforce Development Department";"102 ";"67 ";"66 ";"67 ";"57 ";"9 ";"28 ";"14 ";"50 ";"0 ";"58 ";"38 ";"66 ";"76 ";"50 ";"66 ";"92 ";"58 ";"63 ";"19 ";"5 ";"27 ";"52 ";"17 ";"33 ";0
2016-02-12;"Community Action, Inc. of Rock and Walworth Counties";"102 ";"43 ";"42 ";"43 ";"38 ";"5 ";"88 ";"38 ";"43 ";"0 ";"65 ";"28 ";"43 ";"88 ";"38 ";"43 ";"83 ";"35 ";"42 ";"5 ";"1 ";"22 ";"64 ";"18 ";"28 ";0
2016-02-12;"CountyCorp";"107 ";"77 ";"72 ";"77 ";"53 ";"19 ";"13 ";"8 ";"60 ";"0 ";"58 ";"42 ";"72 ";"78 ";"56 ";"72 ";"62 ";"37 ";"60 ";"2 ";"1 ";"48 ";"93 ";"39 ";"42 ";0
2016-02-12;"Delta Center, Inc.";"73 ";"37 ";"51 ";"37 ";"15 ";"22 ";"14 ";"5 ";"37 ";"0 ";"14 ";"5 ";"37 ";"22 ";"8 ";"37 ";"23 ";"8 ";"35 ";"0 ";"0 ";"1 ";"0 ";"0 ";"5 ";0
2016-02-12;"Indianapolis Private Industry Council d/b/a EmployIndy";"100 ";"70 ";"70 ";"70 ";"61 ";"9 ";"68 ";"47 ";"69 ";"0 ";"60 ";"42 ";"70 ";"74 ";"52 ";"70 ";"67 ";"45 ";"67 ";"8 ";"2 ";"25 ";"67 ";"28 ";"42 ";0
2016-02-12;"Lewis and Clark Community College";"142 ";"91 ";"64 ";"91 ";"65 ";"2 ";"46 ";"31 ";"67 ";"0 ";"69 ";"46 ";"67 ";"78 ";"52 ";"67 ";"73 ";"40 ";"55 ";"0 ";"0 ";"3 ";"86 ";"36 ";"42 ";0
2016-02-12;"Milwaukee Area Workforce Investment Board, Inc.";"100 ";"78 ";"78 ";"78 ";"68 ";"10 ";"21 ";"13 ";"61 ";"2 ";"47 ";"37 ";"78 ";"79 ";"62 ";"78 ";"56 ";"39 ";"70 ";"13 ";"4 ";"31 ";"57 ";"21 ";"37 ";0
2016-02-12;"Operation Fresh Start, Inc.";"132 ";"66 ";"50 ";"66 ";"60 ";"6 ";"76 ";"50 ";"66 ";"0 ";"67 ";"44 ";"66 ";"83 ";"55 ";"66 ";"68 ";"38 ";"56 ";"7 ";"3 ";"42 ";"64 ";"28 ";"44 ";0
2016-02-12;"Project Rebuild, Inc.";"101 ";"75 ";"74 ";"75 ";"74 ";"0 ";"21 ";"12 ";"56 ";"0 ";"53 ";"39 ";"74 ";"80 ";"59 ";"74 ";"70 ";"51 ";"73 ";"29 ";"16 ";"56 ";"56 ";"22 ";"39 ";0
2016-02-12;"SOJOURNERS CARE NETWORK";"106 ";"53 ";"50 ";"53 ";"51 ";"1 ";"44 ";"23 ";"52 ";"0 ";"65 ";"34 ";"52 ";"75 ";"39 ";"52 ";"59 ";"29 ";"49 ";"0 ";"0 ";"29 ";"59 ";"20 ";"34 ";0
2016-02-12;"St. Augustine College";"100 ";"64 ";"64 ";"38 ";"21 ";"8 ";"23 ";"12 ";"52 ";"0 ";"59 ";"17 ";"29 ";"38 ";"21 ";"55 ";"42 ";"22 ";"52 ";"13 ";"1 ";"8 ";"76 ";"13 ";"17 ";26
2016-02-12;"TRUMBULL METROPOLITAN HOUSING AUTHORITY";"102 ";"61 ";"60 ";"61 ";"52 ";"8 ";"25 ";"15 ";"60 ";"0 ";"47 ";"28 ";"60 ";"97 ";"58 ";"60 ";"56 ";"27 ";"48 ";"0 ";"0 ";"4 ";"71 ";"20 ";"28 ";0
2016-02-12;"W-O-W Workforce Development, Inc.";"101 ";"73 ";"72 ";"73 ";"43 ";"23 ";"61 ";"36 ";"59 ";"0 ";"50 ";"33 ";"66 ";"62 ";"41 ";"66 ";"60 ";"36 ";"60 ";"0 ";"0 ";"9 ";"88 ";"29 ";"33 ";0
2016-02-12;"WORKFORCE CONNECTIONS, INC.";"83 ";"50 ";"60 ";"50 ";"40 ";"6 ";"41 ";"18 ";"44 ";"0 ";"48 ";"22 ";"46 ";"61 ";"28 ";"46 ";"50 ";"21 ";"42 ";"0 ";"0 ";"3 ";"23 ";"5 ";"22 ";0
2016-02-12;"WSOS COMMUNITY ACTION COMMISSION, INC.";"103 ";"70 ";"68 ";"70 ";"59 ";"7 ";"36 ";"21 ";"59 ";"0 ";"32 ";"21 ";"66 ";"80 ";"53 ";"66 ";"67 ";"44 ";"66 ";"10 ";"3 ";"31 ";"43 ";"9 ";"21 ";0
2016-02-12;"YBMC INC.";"100 ";"77 ";"77 ";"77 ";"76 ";"1 ";"62 ";"48 ";"77 ";"1 ";"95 ";"73 ";"77 ";"90 ";"69 ";"77 ";"79 ";"56 ";"71 ";"0 ";"0 ";"1 ";"97 ";"71 ";"73 ";0
2016-02-12;"Century Center for Economic Opportunity";"106 ";"76 ";"72 ";"76 ";"72 ";"0 ";"59 ";"41 ";"70 ";"0 ";"51 ";"37 ";"72 ";"92 ";"66 ";"72 ";"40 ";"25 ";"63 ";"17 ";"1 ";"6 ";"59 ";"22 ";"37 ";0
2016-02-12;"HEART OF OREGON CORPS, INC.";"114 ";"83 ";"73 ";"83 ";"51 ";"20 ";"52 ";"34 ";"65 ";"0 ";"59 ";"42 ";"71 ";"70 ";"50 ";"71 ";"77 ";"48 ";"62 ";"19 ";"9 ";"47 ";"74 ";"31 ";"42 ";0
2016-02-12;"Kern County Superintendent of Schools";"100 ";"60 ";"60 ";"44 ";"34 ";"8 ";"47 ";"27 ";"57 ";"0 ";"12 ";"5 ";"41 ";"59 ";"34 ";"58 ";"49 ";"24 ";"49 ";"0 ";"0 ";"1 ";"40 ";"2 ";"5 ";16
2016-02-12;"LOS ANGELES COMMUNITIES ADVOCATING FOR UNITY SOCIAL JUSTICE";"100 ";"70 ";"70 ";"70 ";"57 ";"10 ";"52 ";"35 ";"67 ";"0 ";"61 ";"41 ";"67 ";"82 ";"55 ";"67 ";"83 ";"54 ";"65 ";"50 ";"1 ";"2 ";"59 ";"24 ";"41 ";0
2016-02-12;"Los Angeles Conservation Corps";"111 ";"78 ";"70 ";"78 ";"68 ";"5 ";"54 ";"31 ";"57 ";"0 ";"75 ";"55 ";"73 ";"93 ";"68 ";"73 ";"93 ";"67 ";"72 ";"33 ";"1 ";"3 ";"84 ";"46 ";"55 ";0
2016-02-12;"Pinoleville Pomo Nation";"95 ";"55 ";"58 ";"55 ";"43 ";"10 ";"51 ";"23 ";"45 ";"0 ";"66 ";"35 ";"53 ";"72 ";"38 ";"53 ";"37 ";"17 ";"46 ";"0 ";"0 ";"2 ";"69 ";"24 ";"35 ";0
2016-02-12;"Riverside County Office of Education - Alternative Education";"109 ";"50 ";"46 ";"50 ";"46 ";"3 ";"47 ";"23 ";"49 ";"0 ";"76 ";"37 ";"49 ";"94 ";"46 ";"49 ";"87 ";"40 ";"46 ";"13 ";"2 ";"15 ";"70 ";"26 ";"37 ";0
2016-02-12;"Yakima Valley Farm Workers Clinic";"100 ";"61 ";"61 ";"61 ";"52 ";"9 ";"48 ";"29 ";"61 ";"0 ";"64 ";"39 ";"61 ";"85 ";"52 ";"61 ";"66 ";"40 ";"61 ";"0 ";"0 ";"4 ";"72 ";"28 ";"39 ";0
